Hito [UY338715135],Fecha y Hora,Ubicación,Nota
Desparasitacion,2022-01-07 16:52,Potrero 5 (7654321-12006),Antiparasitario programado.
Primer Celo posparto,2022-01-22 07:17,Potrero 5 (7654321-12006),Retorno al celo.
Servicio (IA o natural),2022-01-22 11:17,Potrero 5 (7654321-12006),Servicio exitoso.
Vacunacion clostridial,2022-01-27 18:23,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Prenez confirmada,2022-03-23 11:45,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2022-07-06 09:12,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2022-11-01 12:15,Potrero de paricion,Supervision del parto.
Lactancia,2022-11-03 11:57,Potrero 5 (7654321-12006),Lactancia con ternero.
Servicio (IA o natural),2022-12-17 06:00,Potrero 5 (7654321-12006),Servicio exitoso.
Primer Celo posparto,2022-12-17 06:11,Potrero 5 (7654321-12006),Retorno al celo.
Desparasitacion,2023-01-02 17:28,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2023-01-27 17:49,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Prenez confirmada,2023-02-15 06:42,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Desparasitacion,2023-07-01 07:04,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2023-09-26 17:20,Potrero de paricion,Supervision del parto.
Lactancia,2023-09-28 09:18,Potrero 5 (7654321-12006),Lactancia con ternero.
Primer Celo posparto,2023-11-09 13:17,Potrero 5 (7654321-12006),Retorno al celo.
Servicio (IA o natural),2023-11-09 15:06,Potrero 5 (7654321-12006),Servicio exitoso.
Desparasitacion,2023-12-28 14:39,Potrero 5 (7654321-12006),Antiparasitario programado.
Prenez confirmada,2024-01-08 12:11,Potrero 5 (7654321-12006),Diagnostico de gestacion.
Vacunacion clostridial,2024-01-27 15:33,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2024-06-25 11:19,Potrero 5 (7654321-12006),Antiparasitario programado.
Paricion,2024-08-18 10:31,Potrero de paricion,Supervision del parto.
Posparto,2024-08-20 10:07,Potrero 5 (7654321-12006),Periodo posparto.
Lactancia,2024-08-20 11:21,Potrero 5 (7654321-12006),Lactancia con ternero.
Desparasitacion,2024-12-22 17:30,Potrero 5 (7654321-12006),Antiparasitario programado.
Vacunacion clostridial,2025-01-26 15:23,Potrero 5 (7654321-12006),Refuerzo anual clostridial.
Desparasitacion,2025-06-20 18:12,Potrero 5 (7654321-12006),Antiparasitario programado.
Desparasitacion,2025-12-17 14:46,Potrero 5 (7654321-12006),Antiparasitario programado.
