Hito [UY264814270],Fecha y Hora,Ubicación,Nota
Vacunacion clostridial,2021-06-11 07:29,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Prenez confirmada,2021-06-15 08:52,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2021-11-23 13:56,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2022-01-24 09:53,Potrero de paricion,Supervision del parto.
Lactancia,2022-01-26 14:16,Potrero 6 (7654321-12007),Lactancia con ternero.
Servicio (IA o natural),2022-03-20 13:54,Potrero 6 (7654321-12007),Servicio exitoso.
Primer Celo posparto,2022-03-20 15:43,Potrero 6 (7654321-12007),Retorno al celo.
Prenez confirmada,2022-05-19 16:39,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2022-05-22 17:29,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2022-06-11 12:52,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2022-11-18 10:00,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2022-12-28 07:27,Potrero de paricion,Supervision del parto.
Lactancia,2022-12-30 08:40,Potrero 6 (7654321-12007),Lactancia con ternero.
Primer Celo posparto,2023-02-11 06:11,Potrero 6 (7654321-12007),Retorno al celo.
Servicio (IA o natural),2023-02-11 08:52,Potrero 6 (7654321-12007),Servicio exitoso.
Prenez confirmada,2023-04-12 17:42,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2023-05-17 08:22,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2023-06-11 12:09,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2023-11-13 14:54,Potrero 6 (7654321-12007),Antiparasitario programado.
Paricion,2023-11-21 09:10,Potrero de paricion,Supervision del parto.
Lactancia,2023-11-23 14:47,Potrero 6 (7654321-12007),Lactancia con ternero.
Servicio (IA o natural),2024-01-12 09:30,Potrero 6 (7654321-12007),Servicio exitoso.
Primer Celo posparto,2024-01-12 17:34,Potrero 6 (7654321-12007),Retorno al celo.
Prenez confirmada,2024-03-12 13:18,Potrero 6 (7654321-12007),Diagnostico de gestacion.
Desparasitacion,2024-05-11 14:13,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2024-06-10 06:18,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Paricion,2024-10-21 10:42,Potrero de paricion,Supervision del parto.
Lactancia,2024-10-23 07:37,Potrero 6 (7654321-12007),Lactancia con ternero.
Desparasitacion,2024-11-07 11:57,Potrero 6 (7654321-12007),Antiparasitario programado.
Desparasitacion,2025-05-06 17:33,Potrero 6 (7654321-12007),Antiparasitario programado.
Vacunacion clostridial,2025-06-10 13:07,Potrero 6 (7654321-12007),Refuerzo anual clostridial.
Desparasitacion,2025-11-02 12:32,Potrero 6 (7654321-12007),Antiparasitario programado.
