Hito [UY619927151],Fecha y Hora,Ubicación,Nota
Servicio (IA o natural),2020-08-18 13:26,Tambo Antonina (7654321-12001),Servicio exitoso.
Prenez confirmada,2020-10-17 09:11,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2021-01-16 11:14,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2021-01-26 08:50,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2021-05-28 15:44,Potrero de maternidad,Supervision del parto.
Inicio ordene,2021-05-29 06:38,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2021-05-30 08:45,Tambo Antonina (7654321-12001),Inicio de lactancia.
Desparasitacion,2021-07-15 18:07,Tambo Antonina (7654321-12001),Antiparasitario programado.
Servicio (IA o natural),2021-08-01 07:40,Tambo Antonina (7654321-12001),Servicio exitoso.
Primer Celo posparto,2021-08-01 13:39,Tambo Antonina (7654321-12001),Retorno al celo.
Prenez confirmada,2021-09-30 18:19,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2022-01-11 11:14,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2022-01-26 06:31,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2022-05-11 11:26,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-05-12 06:35,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2022-05-13 09:12,Tambo Antonina (7654321-12001),Inicio de lactancia.
Primer Celo posparto,2022-07-07 07:33,Tambo Antonina (7654321-12001),Retorno al celo.
Servicio (IA o natural),2022-07-07 07:39,Tambo Antonina (7654321-12001),Servicio exitoso.
Desparasitacion,2022-07-10 07:15,Tambo Antonina (7654321-12001),Antiparasitario programado.
Prenez confirmada,2022-09-05 11:55,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2023-01-06 17:26,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2023-01-26 14:07,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2023-04-16 18:34,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-04-17 14:14,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2023-04-18 13:49,Tambo Antonina (7654321-12001),Inicio de lactancia.
Servicio (IA o natural),2023-06-21 09:17,Tambo Antonina (7654321-12001),Servicio exitoso.
Primer Celo posparto,2023-06-21 16:42,Tambo Antonina (7654321-12001),Retorno al celo.
Desparasitacion,2023-07-05 09:24,Tambo Antonina (7654321-12001),Antiparasitario programado.
Prenez confirmada,2023-08-20 06:12,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2024-01-01 09:04,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2024-01-26 07:57,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2024-03-30 07:50,Potrero de maternidad,Supervision del parto.
Inicio ordene,2024-03-31 08:43,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2024-04-01 13:31,Tambo Antonina (7654321-12001),Inicio de lactancia.
Primer Celo posparto,2024-05-25 08:10,Tambo Antonina (7654321-12001),Retorno al celo.
Servicio (IA o natural),2024-05-25 16:59,Tambo Antonina (7654321-12001),Servicio exitoso.
Desparasitacion,2024-06-29 13:37,Tambo Antonina (7654321-12001),Antiparasitario programado.
Prenez confirmada,2024-07-24 06:03,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Desparasitacion,2024-12-26 13:03,Tambo Antonina (7654321-12001),Antiparasitario programado.
Vacunacion clostridial,2025-01-25 09:46,Tambo Antonina (7654321-12001),Refuerzo anual clostridial.
Paricion,2025-03-04 16:23,Potrero de maternidad,Supervision del parto.
Inicio ordene,2025-03-05 10:13,Tambo Antonina (7654321-12001),Ingreso a rutina.
Lactancia,2025-03-06 12:16,Tambo Antonina (7654321-12001),Inicio de lactancia.
Servicio (IA o natural),2025-05-10 11:39,Tambo Antonina (7654321-12001),Servicio exitoso.
Desparasitacion,2025-06-24 12:09,Tambo Antonina (7654321-12001),Antiparasitario programado.
Prenez confirmada,2025-07-09 18:56,Tambo Antonina (7654321-12001),Diagnostico de gestacion.
Secado,2025-12-19 18:29,Tambo Antonina (7654321-12001),Inicio de periodo seco.
Desparasitacion,2025-12-21 09:59,Tambo Antonina (7654321-12001),Antiparasitario programado.
