Hito [UY925250736],Fecha y Hora,Ubicación,Nota
Servicio (IA o natural),2019-07-08 08:44,Potrero 1 (7654321-12002),Servicio exitoso.
Primer Celo posparto,2019-07-08 12:17,Potrero 1 (7654321-12002),Retorno al celo.
Prenez confirmada,2019-09-06 11:57,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2019-10-14 17:22,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2019-10-24 14:54,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2020-04-11 13:05,Potrero 1 (7654321-12002),Antiparasitario programado.
Paricion,2020-04-16 12:36,Potrero de maternidad,Supervision del parto.
Inicio ordene,2020-04-17 06:32,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2020-04-18 17:49,Potrero 1 (7654321-12002),Inicio de lactancia.
Servicio (IA o natural),2020-05-20 12:25,Potrero 1 (7654321-12002),Servicio exitoso.
Primer Celo posparto,2020-05-20 13:30,Potrero 1 (7654321-12002),Retorno al celo.
Prenez confirmada,2020-07-19 17:49,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2020-10-08 16:28,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2020-10-23 11:05,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Paricion,2021-02-27 18:50,Potrero de maternidad,Supervision del parto.
Inicio ordene,2021-02-28 07:34,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2021-03-01 09:00,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2021-04-06 17:12,Potrero 1 (7654321-12002),Antiparasitario programado.
Primer Celo posparto,2021-05-01 12:44,Potrero 1 (7654321-12002),Retorno al celo.
Servicio (IA o natural),2021-05-01 18:30,Potrero 1 (7654321-12002),Servicio exitoso.
Prenez confirmada,2021-06-30 07:36,Potrero 1 (7654321-12002),Diagnostico de gestacion.
Desparasitacion,2021-10-03 08:02,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2021-10-23 13:48,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Paricion,2022-02-08 14:59,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-02-09 11:21,Potrero 1 (7654321-12002),Ingreso a rutina.
Lactancia,2022-02-10 16:19,Potrero 1 (7654321-12002),Inicio de lactancia.
Desparasitacion,2022-04-01 09:01,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2022-09-28 17:37,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2022-10-23 18:18,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2023-03-27 09:31,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2023-09-23 12:04,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2023-10-23 16:12,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2024-03-21 18:34,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2024-09-17 16:19,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2024-10-22 08:35,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
Desparasitacion,2025-03-16 13:34,Potrero 1 (7654321-12002),Antiparasitario programado.
Desparasitacion,2025-09-12 18:28,Potrero 1 (7654321-12002),Antiparasitario programado.
Vacunacion clostridial,2025-10-22 06:24,Potrero 1 (7654321-12002),Refuerzo anual clostridial.
