Hito [UY031994523],Fecha y Hora,Ubicación,Nota
Servicio (IA o natural),2023-02-12 09:47,Potrero 3 (7654321-12004),Servicio exitoso.
Desparasitacion,2023-02-17 06:33,Potrero 3 (7654321-12004),Antiparasitario programado.
Prenez confirmada,2023-04-13 08:01,Potrero 3 (7654321-12004),Diagnostico de gestacion.
Desparasitacion,2023-08-16 06:53,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2023-09-05 10:48,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Paricion,2023-11-22 10:35,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-11-23 15:37,Potrero 3 (7654321-12004),Ingreso a rutina.
Lactancia,2023-11-24 17:26,Potrero 3 (7654321-12004),Inicio de lactancia.
Servicio (IA o natural),2024-01-08 10:09,Potrero 3 (7654321-12004),Servicio exitoso.
Desparasitacion,2024-02-12 07:52,Potrero 3 (7654321-12004),Antiparasitario programado.
Prenez confirmada,2024-03-08 09:21,Potrero 3 (7654321-12004),Diagnostico de gestacion.
Desparasitacion,2024-08-10 16:03,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2024-09-04 13:46,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
Desparasitacion,2025-02-06 18:00,Potrero 3 (7654321-12004),Antiparasitario programado.
Desparasitacion,2025-08-05 12:08,Potrero 3 (7654321-12004),Antiparasitario programado.
Vacunacion clostridial,2025-09-04 16:47,Potrero 3 (7654321-12004),Refuerzo anual clostridial.
