Hito [UY909990148],Fecha y Hora,Ubicación,Nota
Inicio ordene,2021-02-27 08:37,Potrero 4 (7654321-12005),Ingreso a rutina.
Lactancia,2021-02-28 15:29,Potrero 4 (7654321-12005),Inicio de lactancia.
Desparasitacion,2021-03-27 09:33,Potrero 4 (7654321-12005),Antiparasitario programado.
Primer Celo posparto,2021-04-11 16:47,Potrero 4 (7654321-12005),Retorno al celo.
Servicio (IA o natural),2021-04-11 16:56,Potrero 4 (7654321-12005),Servicio exitoso.
Prenez confirmada,2021-06-10 15:27,Potrero 4 (7654321-12005),Diagnostico de gestacion.
Desparasitacion,2021-09-23 18:51,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2021-10-03 14:27,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Paricion,2022-01-19 14:40,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-01-20 16:34,Potrero 4 (7654321-12005),Ingreso a rutina.
Lactancia,2022-01-21 10:58,Potrero 4 (7654321-12005),Inicio de lactancia.
Primer Celo posparto,2022-03-14 11:30,Potrero 4 (7654321-12005),Retorno al celo.
Servicio (IA o natural),2022-03-14 14:14,Potrero 4 (7654321-12005),Servicio exitoso.
Desparasitacion,2022-03-22 15:51,Potrero 4 (7654321-12005),Antiparasitario programado.
Prenez confirmada,2022-05-13 18:05,Potrero 4 (7654321-12005),Diagnostico de gestacion.
Desparasitacion,2022-09-18 17:43,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2022-10-03 12:15,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Paricion,2022-12-22 13:19,Potrero de maternidad,Supervision del parto.
Inicio ordene,2022-12-23 11:26,Potrero 4 (7654321-12005),Ingreso a rutina.
Lactancia,2022-12-24 10:09,Potrero 4 (7654321-12005),Inicio de lactancia.
Servicio (IA o natural),2023-02-12 06:33,Potrero 4 (7654321-12005),Servicio exitoso.
Primer Celo posparto,2023-02-12 10:00,Potrero 4 (7654321-12005),Retorno al celo.
Desparasitacion,2023-03-17 10:18,Potrero 4 (7654321-12005),Antiparasitario programado.
Prenez confirmada,2023-04-13 18:54,Potrero 4 (7654321-12005),Diagnostico de gestacion.
Desparasitacion,2023-09-13 16:47,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2023-10-03 08:45,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Paricion,2023-11-22 08:22,Potrero de maternidad,Supervision del parto.
Inicio ordene,2023-11-23 10:30,Potrero 4 (7654321-12005),Ingreso a rutina.
Lactancia,2023-11-24 14:00,Potrero 4 (7654321-12005),Inicio de lactancia.
Servicio (IA o natural),2024-01-22 13:48,Potrero 4 (7654321-12005),Servicio exitoso.
Primer Celo posparto,2024-01-22 17:59,Potrero 4 (7654321-12005),Retorno al celo.
Desparasitacion,2024-03-11 14:51,Potrero 4 (7654321-12005),Antiparasitario programado.
Prenez confirmada,2024-03-22 13:19,Potrero 4 (7654321-12005),Diagnostico de gestacion.
Desparasitacion,2024-09-07 10:26,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2024-10-02 17:41,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Paricion,2024-10-31 06:49,Potrero de maternidad,Supervision del parto.
Inicio ordene,2024-11-01 12:51,Potrero 4 (7654321-12005),Ingreso a rutina.
Lactancia,2024-11-02 10:38,Potrero 4 (7654321-12005),Inicio de lactancia.
Desparasitacion,2025-03-06 09:54,Potrero 4 (7654321-12005),Antiparasitario programado.
Desparasitacion,2025-09-02 07:11,Potrero 4 (7654321-12005),Antiparasitario programado.
Vacunacion clostridial,2025-10-02 12:53,Potrero 4 (7654321-12005),Refuerzo anual clostridial.
Celo detectado,2025-12-02 09:50,Potrero 4 (7654321-12005),En espera de servicio.
